Регион,Год,Объем_сточных_вод_млн_м3,Инвестиции_норм_%
Курганская область,2019,31.79,0.6493756170147003
Курганская область,2020,32.17,0.5442065846698547
Курганская область,2021,31.31,0.0902558352120252
Курганская область,2022,29.02,0.1280870628823808
Курганская область,2023,28.0,0.2637303080663827
Курская область,2000,39.0,0.1677489500359656
Курская область,2001,38.0,0.1120335826021022
Курская область,2002,38.0,0.156248813711945
Курская область,2003,35.0,0.1008635566331046
Курская область,2004,35.0,0.0360598697358772
Курская область,2005,34.0,0.104061303389672
Курская область,2006,33.0,0.0827562077248483
Курская область,2007,34.0,0.0574492037981661
Курская область,2008,35.0,0.0612903879170146
Курская область,2009,33.0,0.0332200909941084
Курская область,2010,37.0,0.0432845886827996
Курская область,2011,50.0,0.0666948071980333
Курская область,2012,45.21,0.0614822505339162
Курская область,2013,15.8,0.0422629975049946
Курская область,2014,14.44,0.0782735302508688
Курская область,2015,36.06,0.0220151727273104
Курская область,2016,36.4,0.038963482091431
Курская область,2017,38.3,0.0785248436233044
Курская область,2018,35.93,0.0601429488437374
Курская область,2019,35.57,0.0438039109079014
Курская область,2020,35.08,
Курская область,2021,32.47,
Курская область,2022,33.07,2.504307691151776
Курская область,2023,33.0,1.892036655440492
Ленинградская область,2000,424.0,1.0498765220465731
Ленинградская область,2001,410.0,1.4260260537368208
Ленинградская область,2002,398.0,1.464710017203711
Ленинградская область,2003,387.0,3.3279608619866146
Ленинградская область,2004,383.0,3.398695665234762
Ленинградская область,2005,356.0,1.4930080241693842
Ленинградская область,2006,355.0,2.0772726347392974
Ленинградская область,2007,324.0,1.3989170905217188
Ленинградская область,2008,324.0,0.9584328361713886
Ленинградская область,2009,313.0,0.4765090713076693
Ленинградская область,2010,291.0,0.1192777048184625
Ленинградская область,2011,231.0,0.4735322633880683
Ленинградская область,2012,238.71,2.505114773544122
Ленинградская область,2013,277.31,2.116980299485073
Ленинградская область,2014,267.25,9.752502181066635
Ленинградская область,2015,269.17,0.1608576150701387
Ленинградская область,2016,272.18,5.19486674769414
Ленинградская область,2017,334.06,3.0960635814931883
Ленинградская область,2018,329.25,2.7915179998264272
Ленинградская область,2019,302.19,2.0668024538449443
Ленинградская область,2020,301.58,1.899402999076488
Ленинградская область,2021,299.07,0.2980435381535615
Ленинградская область,2022,290.52,0.2647001591104004
Ленинградская область,2023,278.0,0.5132442632124256
Липецкая область,2000,149.0,0.4690342995400237
Липецкая область,2001,146.0,0.8342807879922728
Липецкая область,2002,137.0,0.8569920881705045
Липецкая область,2003,126.0,0.7426702922531663
Липецкая область,2004,125.0,0.7786029314782305
Липецкая область,2005,127.0,1.458088603968197
Липецкая область,2006,124.0,2.1514615712400444
Липецкая область,2007,114.0,0.8176821727039412
Липецкая область,2008,140.0,1.4312447549860865
Липецкая область,2009,101.0,3.827877632774793
Липецкая область,2010,87.0,3.930561842146027
Липецкая область,2011,82.0,3.2471801507069777
Липецкая область,2012,86.78,1.3544341603668308
Липецкая область,2013,80.05,1.5022183477601436
Липецкая область,2014,79.09,1.868296422893382
Липецкая область,2015,75.74,2.728714150714163
Липецкая область,2016,83.03,2.8686122169278234
Липецкая область,2017,76.83,1.3166425474212191
Липецкая область,2018,69.34,2.547573925845331
Липецкая область,2019,75.5,1.5403860090533203
Липецкая область,2020,68.21,1.3180814432974686
Липецкая область,2021,65.47,4.459531833502455
Липецкая область,2022,64.6,3.7530438059834776
Липецкая область,2023,67.0,2.395950845678476
Магаданская область,2000,47.0,0.0013989776701641
Магаданская область,2001,49.0,0.0619067608852818
Магаданская область,2002,42.0,0.0228739474766254
Магаданская область,2003,40.0,0.4076149289440473
Магаданская область,2004,34.0,0.0892480588973805
Магаданская область,2005,28.0,0.3583573200627213
Магаданская область,2006,28.0,0.6367875730694288
Магаданская область,2007,29.0,1.0582776431144236
Магаданская область,2008,30.0,0.32066091530373
Магаданская область,2009,29.0,0.8894193448708555
Магаданская область,2010,27.0,0.7167848882164788
Магаданская область,2011,26.0,1.211876266034123
Магаданская область,2012,16.78,2.770248884502135
Магаданская область,2013,16.26,2.3071607171177613
Магаданская область,2014,14.25,2.316007955698971
Магаданская область,2015,12.92,1.879289306771236
Магаданская область,2016,13.6,0.5823883316718633
Магаданская область,2017,14.51,1.4605415344464543
Магаданская область,2018,11.14,0.4194213774858167
Магаданская область,2019,4.87,0.5686703675910583
Магаданская область,2020,14.15,0.5298885483226137
Магаданская область,2021,13.78,3.201527925447184
Магаданская область,2022,13.52,1.6830995656799477
Магаданская область,2023,14.0,3.630201719317176
Московская область,2000,638.0,0.0922342405157855
Московская область,2001,618.0,0.454145950239752
Московская область,2002,630.0,0.3375911167918197
Московская область,2003,626.0,0.288040529079498
Московская область,2004,643.0,0.0815763099107555
Московская область,2005,635.0,0.0687555794894261
Московская область,2006,617.0,0.1654422612850785
Московская область,2007,597.0,0.0535600859460568
Московская область,2008,588.0,0.0802533502901103
Московская область,2009,565.0,0.0220801090502507
Московская область,2010,1309.0,0.07395305704892
Московская область,2011,1220.0,0.0326256033353251
Московская область,2012,1214.41,0.0555472170907595
Московская область,2013,1190.05,0.219663165618041
Московская область,2014,1121.91,0.0809121895364156
Московская область,2015,1077.78,0.0535586634150334
Московская область,2016,1066.87,0.0190384228621093
Московская область,2017,1035.69,0.1560281644390322
Московская область,2018,956.19,0.0549470302833268
Московская область,2019,870.35,0.0340324784391726
Московская область,2020,853.02,0.0784106366234366
Московская область,2021,902.13,0.063438208829429
Московская область,2022,807.74,0.1705930127367186
Московская область,2023,806.0,0.1970413776306279
Мурманская область,2000,429.0,0.5905613494150721
Мурманская область,2001,370.0,2.4280965723050305
Мурманская область,2002,366.0,1.323950185111052
Мурманская область,2003,339.0,1.0688612613998545
Мурманская область,2004,374.0,0.5694643600166438
Мурманская область,2005,394.0,0.4905704966200095
Мурманская область,2006,329.0,0.4284473872267229
Мурманская область,2007,383.0,0.1851129996878663
Мурманская область,2008,356.0,0.5758750967910974
Мурманская область,2009,352.0,0.7975716429608056
Мурманская область,2010,339.0,1.2445303674751722
Мурманская область,2011,334.0,0.708851806041961
Мурманская область,2012,375.84,0.4687971866454439
Мурманская область,2013,333.59,0.7808370248813763
Мурманская область,2014,331.01,1.8941999160502945
Мурманская область,2015,328.28,3.2423709985514817
Мурманская область,2016,319.78,0.816656299216392
Мурманская область,2017,317.91,0.9283362900978152
Мурманская область,2018,297.86,8.772443414902366
Мурманская область,2019,266.47,10.995544392973216
Мурманская область,2020,127.24,1.8342153128918133
Мурманская область,2021,131.06,0.9532539851295088
Мурманская область,2022,110.83,0.8487047680418766
Мурманская область,2023,124.0,1.277163501854949
Ненецкий автономный округ,2000,1.12,0.4750083864475009
Ненецкий автономный округ,2001,1.01,1.4095678882484115
Ненецкий автономный округ,2002,1.11,1.855413572156692
Ненецкий автономный округ,2003,1.21,0.1433072689951518
Ненецкий автономный округ,2004,1.19,0.6807488373620433
Ненецкий автономный округ,2005,1.2,2.1194676452369614
Ненецкий автономный округ,2006,1.35,10.279376163596456
Ненецкий автономный округ,2007,1.57,0.5073994539970543
Ненецкий автономный округ,2008,1.59,1.357505323777499
Ненецкий автономный округ,2009,1.63,0.0627257203038615
Ненецкий автономный округ,2010,0.3,0.5641571922649685
Ненецкий автономный округ,2011,0.2,0.6164945811342836
Ненецкий автономный округ,2012,0.11,0.1536330651040224
Ненецкий автономный округ,2013,0.13,0.1690897163599742
Ненецкий автономный округ,2014,0.01,0.6312487366972213
Ненецкий автономный округ,2015,0.01,0.4733709371086761
Ненецкий автономный округ,2016,0.41,0.5955465146262499
Ненецкий автономный округ,2017,0.31,1.7495429677991232
Ненецкий автономный округ,2018,0.42,0.3428540753176363
Ненецкий автономный округ,2019,0.12,0.094280647373557
Ненецкий автономный округ,2020,0.09,1.5823730688680968
Ненецкий автономный округ,2021,0.0,0.0005801338240491
Ненецкий автономный округ,2022,0.0,0.0615619129271595
Ненецкий автономный округ,2023,0.0,0.1028936765076861
Нижегородская область,2000,580.0,0.6300258243468477
Нижегородская область,2001,545.0,0.2998351890470699
Нижегородская область,2002,468.0,0.2711774812455913
Нижегородская область,2003,461.0,0.4863900138213661
Нижегородская область,2004,421.0,0.3311058639375468
Нижегородская область,2005,425.0,0.3250611479839599
Нижегородская область,2006,420.0,0.2909154200791482
Нижегородская область,2007,410.0,0.3222167665242504
Нижегородская область,2008,410.0,0.3443966855460377
Нижегородская область,2009,379.0,0.1803025457628791
Нижегородская область,2010,472.0,0.275491382660604
Нижегородская область,2011,461.0,0.319824617851666
Нижегородская область,2012,451.37,0.641493216242547
Нижегородская область,2013,524.59,0.6307580562527157
Нижегородская область,2014,396.93,0.8349906053741005
Нижегородская область,2015,389.6,0.2246868491110976
Нижегородская область,2016,377.14,0.1920677244083948
Нижегородская область,2017,369.9,0.17708357875438
Нижегородская область,2018,363.24,0.4326904219414732
Нижегородская область,2019,312.66,0.3737236435685833
Нижегородская область,2020,320.54,1.2605832009754967
Нижегородская область,2021,301.7,0.6559054036441916
Нижегородская область,2022,300.82,1.1425931534428448
Нижегородская область,2023,315.0,1.246046895905902
Новгородская область,2000,97.0,0.1554134172807708
Новгородская область,2001,95.0,0.12402458092433
Новгородская область,2002,93.0,0.1232823166003534
Новгородская область,2003,81.0,0.3522741894400722
Новгородская область,2004,81.0,0.2700483121218952
Новгородская область,2005,78.0,0.2994034296919416
Новгородская область,2006,78.0,0.3540530512333865
Новгородская область,2007,75.0,0.2012348713262232
Новгородская область,2008,73.0,0.1495814273418834
Новгородская область,2009,74.0,0.1871922521451023
Новгородская область,2010,97.0,0.0971337704598933
Новгородская область,2011,92.0,0.1911071133628862
Новгородская область,2012,86.86,0.2745261910944359
Новгородская область,2013,72.64,0.9355618530786312
Новгородская область,2014,74.33,0.4385350379638459
Новгородская область,2015,76.31,1.4563369115205038
Новгородская область,2016,77.98,0.2967566214383491
Новгородская область,2017,28.47,0.5954680523317318
Новгородская область,2018,26.43,0.4495517554477084
Новгородская область,2019,25.4,0.5867911090983463
Новгородская область,2020,23.29,0.3835023363425058
Новгородская область,2021,22.5,0.2763360289159164
Новгородская область,2022,22.24,0.4012060008948325
Новгородская область,2023,21.0,0.2913075616411157
Новосибирская область,2000,78.0,0.2138468631227547
Новосибирская область,2001,74.0,0.1620534969448755
Новосибирская область,2002,76.0,0.1889685541233867
Новосибирская область,2003,79.0,0.3130660232290348
Новосибирская область,2004,74.0,0.1744027291299907
Новосибирская область,2005,72.0,0.0972270583367108
Новосибирская область,2006,73.0,0.1991230289345733
Новосибирская область,2007,101.0,0.2437587543826628
Новосибирская область,2008,105.0,0.4316732903473871
Новосибирская область,2009,98.0,0.4977335224572062
Новосибирская область,2010,107.0,0.254787306928783
Новосибирская область,2011,94.0,0.3657617111634772
Новосибирская область,2012,112.53,0.1821406186054049
Новосибирская область,2013,114.65,0.266531352815178
Новосибирская область,2014,109.35,0.4057883395758868
Новосибирская область,2015,106.96,0.4926229830403559
Новосибирская область,2016,96.91,0.1817299768969832
Новосибирская область,2017,94.01,0.20155838147682
Новосибирская область,2018,88.9,0.1550529178351685
Новосибирская область,2019,85.49,0.4986887197033707
